序号,功能码,地址,名字,数据类型,倍率,偏移,单位
1,3,1,模块型号,INT,1,0,
2,3,2,模块软件版本,INT,1,0,
3,3,3,模块名称,INT,1,0,
4,1,100,do1,INT,1,0,
5,1,101,do2,INT,1,0,
6,1,102,do3,INT,1,0,
7,1,103,do4,INT,1,0,
8,1,104,do1上电时状态,INT,1,0,
9,1,105,do2上电时状态,INT,1,0,
10,1,106,do3上电时状态,INT,1,0,
11,1,107,do4上电时状态,INT,1,0,
12,2,200,di1,INT,1,0,
13,2,201,di2,INT,1,0,
14,2,202,di3,INT,1,0,
15,2,203,di4,INT,1,0,
