序号,功能码,地址,名字,数据类型,倍率,偏移,单位
122.0,4,4,电池簇总SOH,UINT16,1.0,0.0,%
123.0,4,5,电池簇总SOE,UINT16,10.0,0.0,%
124.0,4,6,电池簇绝缘电阻R+,UINT16,1.0,0.0,kΩ
125.0,4,7,电池簇绝缘电阻R-,UINT16,1.0,0.0,kΩ
126.0,4,8,电池簇电池状态,UINT16,1.0,0.0,
127.0,4,9,DI检测状态,UINT16,1.0,0.0,
128.0,4,10,DO输出状态,UINT16,1.0,0.0,
129.0,4,11,实际温度采集点数,UINT16,1.0,0.0,
130.0,4,12,电池最高温度,UINT16,10.0,-40.0,℃
131.0,4,13,电池最高温度所在模块号,UINT16,1.0,0.0,
132.0,4,14,电池最高温度模块内序号,UINT16,1.0,0.0,
133.0,4,15,电池最低温度,UINT16,10.0,-40.0,℃
134.0,4,16,电池最低温度所在模块号,UINT16,1.0,0.0,
135.0,4,17,电池最低温度模块内序号,UINT16,1.0,0.0,
136.0,4,18,电池平均温度,UINT16,10.0,-40.0,℃
137.0,4,19,电池组电池总节数,UINT16,1.0,0.0,
138.0,4,20,单体平均电压,UINT16,1000.0,0.0,V
139.0,4,21,最高单体电压,UINT16,1000.0,0.0,V
140.0,4,22,最高单体电压所在模块号,UINT16,1.0,0.0,
141.0,4,23,最高单体电压模块内序号,UINT16,1.0,0.0,
142.0,4,24,最低单体电压,UINT16,1000.0,0.0,V
143.0,4,25,最低单体电压所在模块号,UINT16,1.0,0.0,
144.0,4,26,最低单体电压模块内序号,UINT16,1.0,0.0,
145.0,4,27,单体平均SOC,UINT16,10.0,0.0,%
146.0,4,28,最高单体SOC,UINT16,10.0,0.0,%
147.0,4,29,最高单体SOC所在模块号,UINT16,1.0,0.0,
148.0,4,30,最高单体SOC模块内序号,UINT16,1.0,0.0,
149.0,4,31,最低单体SOC,UINT16,10.0,0.0,%
150.0,4,32,最低单体SOC所在模块号,UINT16,1.0,0.0,
151.0,4,33,最低单体SOC模块内序号,UINT16,1.0,0.0,
152.0,4,34,单体平均SOH,UINT16,1.0,0.0,%
153.0,4,35,最高单体SOH,UINT16,1.0,0.0,%
154.0,4,36,最高单体SOH所在模块号,UINT16,1.0,0.0,
155.0,4,37,最高单体SOH模块内序号,UINT16,1.0,0.0,
156.0,4,38,最低单体SOH,UINT16,1.0,0.0,%
157.0,4,39,最低单体SOH所在模块号,UINT16,1.0,0.0,
158.0,4,40,最低单体SOH模块内序号,UINT16,1.0,0.0,
159.0,4,41,单体平均内阻,UINT16,1.0,0.0,mΩ
160.0,4,42,最高单体内阻,UINT16,1.0,0.0,mΩ
161.0,4,43,最高单体内阻所在模块号,UINT16,1.0,0.0,
162.0,4,44,最高单体内阻模块内序号,UINT16,1.0,0.0,
163.0,4,45,最低单体内阻,UINT16,1.0,0.0,mΩ
164.0,4,46,最低单体内阻所在模块号,UINT16,1.0,0.0,
165.0,4,47,最低单体内阻模块内序号,UINT16,1.0,0.0,
166.0,4,48,电池箱最高温度,UINT16,10.0,-40.0,℃
167.0,4,49,电池箱最高温度所在模块号,UINT16,1.0,0.0,
168.0,4,50,电池箱最高温度模块内序号,UINT16,1.0,0.0,
169.0,4,51,电池箱最低温度,UINT16,10.0,-40.0,℃
170.0,4,52,电池箱最低温度所在模块号,UINT16,1.0,0.0,
171.0,4,53,电池箱最低温度模块内序号,UINT16,1.0,0.0,
172.0,4,54,电池箱箱平均温度,UINT16,10.0,-40.0,℃
173.0,4,55,电池模组最高电压值,UINT16,10.0,0.0,V
174.0,4,56,电池模组最高电压序号,UINT16,1.0,0.0,
175.0,4,57,电池模组最低电压值,UINT16,10.0,0.0,V
176.0,4,58,电池模组最低电压序号,UINT16,1.0,0.0,
177.0,4,59,累计充电电量,UINT32,10.0,0.0,kWh
178.0,4,61,累计放电电量,UINT32,10.0,0.0,kWh
179.0,4,63,单次充电电量,UINT16,10.0,0.0,kWh
180.0,4,64,单次放电电量,UINT16,10.0,0.0,kWh
181.0,4,65,累计充电次数,UINT16,1.0,0.0,
182.0,4,66,累计放电次数,UINT16,1.0,0.0,
183.0,4,67,电池组负载电压,UINT16,10.0,0.0,V
184.0,4,68,电池组总电压-备用1,UINT16,10.0,0.0,V
185.0,4,69,电池组电流值-备用1,UINT16,10.0,-1600.0,A
186.0,4,70,电池组电流值-备用2,UINT16,10.0,-1600.0,A
187.0,4,71,系统运行心跳,UINT16,1.0,0.0,
188.0,4,72,绝缘采集状态,UINT16,1.0,0.0,
189.0,4,73,系统告警状态,UINT16,1.0,0.0,
190.0,4,74,故障码,UINT16,1.0,0.0,
191.0,4,75,禁充/禁放解除条件,UINT16,1.0,0.0,
192.0,4,76,禁充/禁放解除时间,UINT16,1.0,0.0,min
193.0,4,1000,单体电压1,UINT16,1000.0,0.0,V
194.0,4,1001,单体电压2,UINT16,1000.0,0.0,V
195.0,4,1002,单体电压3,UINT16,1000.0,0.0,V
196.0,4,1003,单体电压4,UINT16,1000.0,0.0,V
197.0,4,1004,单体电压5,UINT16,1000.0,0.0,V
198.0,4,1005,单体电压6,UINT16,1000.0,0.0,V
199.0,4,1006,单体电压7,UINT16,1000.0,0.0,V
200.0,4,1007,单体电压8,UINT16,1000.0,0.0,V
201.0,4,1008,单体电压9,UINT16,1000.0,0.0,V
202.0,4,1009,单体电压10,UINT16,1000.0,0.0,V
203.0,4,1010,单体电压11,UINT16,1000.0,0.0,V
204.0,4,1011,单体电压12,UINT16,1000.0,0.0,V
205.0,4,1012,单体电压13,UINT16,1000.0,0.0,V
206.0,4,1013,单体电压14,UINT16,1000.0,0.0,V
207.0,4,1014,单体电压15,UINT16,1000.0,0.0,V
208.0,4,1015,单体电压16,UINT16,1000.0,0.0,V
209.0,4,1016,单体电压17,UINT16,1000.0,0.0,V
210.0,4,1017,单体电压18,UINT16,1000.0,0.0,V
211.0,4,1018,单体电压19,UINT16,1000.0,0.0,V
212.0,4,1019,单体电压20,UINT16,1000.0,0.0,V
213.0,4,1020,单体电压21,UINT16,1000.0,0.0,V
214.0,4,1021,单体电压22,UINT16,1000.0,0.0,V
215.0,4,1022,单体电压23,UINT16,1000.0,0.0,V
216.0,4,1023,单体电压24,UINT16,1000.0,0.0,V
217.0,4,1024,单体电压25,UINT16,1000.0,0.0,V
218.0,4,1025,单体电压26,UINT16,1000.0,0.0,V
219.0,4,1026,单体电压27,UINT16,1000.0,0.0,V
220.0,4,1027,单体电压28,UINT16,1000.0,0.0,V
221.0,4,1028,单体电压29,UINT16,1000.0,0.0,V
222.0,4,1029,单体电压30,UINT16,1000.0,0.0,V
223.0,4,1030,单体电压31,UINT16,1000.0,0.0,V
224.0,4,1031,单体电压32,UINT16,1000.0,0.0,V
225.0,4,1032,单体电压33,UINT16,1000.0,0.0,V
226.0,4,1033,单体电压34,UINT16,1000.0,0.0,V
227.0,4,1034,单体电压35,UINT16,1000.0,0.0,V
228.0,4,1035,单体电压36,UINT16,1000.0,0.0,V
229.0,4,1036,单体电压37,UINT16,1000.0,0.0,V
230.0,4,1037,单体电压38,UINT16,1000.0,0.0,V
231.0,4,1038,单体电压39,UINT16,1000.0,0.0,V
232.0,4,1039,单体电压40,UINT16,1000.0,0.0,V
233.0,4,1040,单体电压41,UINT16,1000.0,0.0,V
234.0,4,1041,单体电压42,UINT16,1000.0,0.0,V
235.0,4,1042,单体电压43,UINT16,1000.0,0.0,V
236.0,4,1043,单体电压44,UINT16,1000.0,0.0,V
237.0,4,1044,单体电压45,UINT16,1000.0,0.0,V
238.0,4,1045,单体电压46,UINT16,1000.0,0.0,V
239.0,4,1046,单体电压47,UINT16,1000.0,0.0,V
240.0,4,1047,单体电压48,UINT16,1000.0,0.0,V
241.0,4,1048,单体电压49,UINT16,1000.0,0.0,V
242.0,4,1049,单体电压50,UINT16,1000.0,0.0,V
243.0,4,1050,单体电压51,UINT16,1000.0,0.0,V
244.0,4,1051,单体电压52,UINT16,1000.0,0.0,V
245.0,4,1052,单体电压53,UINT16,1000.0,0.0,V
246.0,4,1053,单体电压54,UINT16,1000.0,0.0,V
247.0,4,1054,单体电压55,UINT16,1000.0,0.0,V
248.0,4,1055,单体电压56,UINT16,1000.0,0.0,V
249.0,4,1056,单体电压57,UINT16,1000.0,0.0,V
250.0,4,1057,单体电压58,UINT16,1000.0,0.0,V
251.0,4,1058,单体电压59,UINT16,1000.0,0.0,V
252.0,4,1059,单体电压60,UINT16,1000.0,0.0,V
253.0,4,1060,单体电压61,UINT16,1000.0,0.0,V
254.0,4,1061,单体电压62,UINT16,1000.0,0.0,V
255.0,4,1062,单体电压63,UINT16,1000.0,0.0,V
256.0,4,1063,单体电压64,UINT16,1000.0,0.0,V
257.0,4,1064,单体电压65,UINT16,1000.0,0.0,V
258.0,4,1065,单体电压66,UINT16,1000.0,0.0,V
259.0,4,1066,单体电压67,UINT16,1000.0,0.0,V
260.0,4,1067,单体电压68,UINT16,1000.0,0.0,V
261.0,4,1068,单体电压69,UINT16,1000.0,0.0,V
262.0,4,1069,单体电压70,UINT16,1000.0,0.0,V
263.0,4,1070,单体电压71,UINT16,1000.0,0.0,V
264.0,4,1071,单体电压72,UINT16,1000.0,0.0,V
265.0,4,1072,单体电压73,UINT16,1000.0,0.0,V
266.0,4,1073,单体电压74,UINT16,1000.0,0.0,V
267.0,4,1074,单体电压75,UINT16,1000.0,0.0,V
268.0,4,1075,单体电压76,UINT16,1000.0,0.0,V
269.0,4,1076,单体电压77,UINT16,1000.0,0.0,V
270.0,4,1077,单体电压78,UINT16,1000.0,0.0,V
271.0,4,1078,单体电压79,UINT16,1000.0,0.0,V
272.0,4,1079,单体电压80,UINT16,1000.0,0.0,V
273.0,4,1080,单体电压81,UINT16,1000.0,0.0,V
274.0,4,1081,单体电压82,UINT16,1000.0,0.0,V
275.0,4,1082,单体电压83,UINT16,1000.0,0.0,V
276.0,4,1083,单体电压84,UINT16,1000.0,0.0,V
277.0,4,1084,单体电压85,UINT16,1000.0,0.0,V
278.0,4,1085,单体电压86,UINT16,1000.0,0.0,V
279.0,4,1086,单体电压87,UINT16,1000.0,0.0,V
280.0,4,1087,单体电压88,UINT16,1000.0,0.0,V
281.0,4,1088,单体电压89,UINT16,1000.0,0.0,V
282.0,4,1089,单体电压90,UINT16,1000.0,0.0,V
283.0,4,1090,单体电压91,UINT16,1000.0,0.0,V
284.0,4,1091,单体电压92,UINT16,1000.0,0.0,V
285.0,4,1092,单体电压93,UINT16,1000.0,0.0,V
286.0,4,1093,单体电压94,UINT16,1000.0,0.0,V
287.0,4,1094,单体电压95,UINT16,1000.0,0.0,V
288.0,4,1095,单体电压96,UINT16,1000.0,0.0,V
289.0,4,1096,单体电压97,UINT16,1000.0,0.0,V
290.0,4,1097,单体电压98,UINT16,1000.0,0.0,V
291.0,4,1098,单体电压99,UINT16,1000.0,0.0,V
292.0,4,1099,单体电压100,UINT16,1000.0,0.0,V
293.0,4,1100,单体电压101,UINT16,1000.0,0.0,V
294.0,4,1101,单体电压102,UINT16,1000.0,0.0,V
295.0,4,1102,单体电压103,UINT16,1000.0,0.0,V
296.0,4,1103,单体电压104,UINT16,1000.0,0.0,V
297.0,4,1104,单体电压105,UINT16,1000.0,0.0,V
298.0,4,1105,单体电压106,UINT16,1000.0,0.0,V
299.0,4,1106,单体电压107,UINT16,1000.0,0.0,V
300.0,4,1107,单体电压108,UINT16,1000.0,0.0,V
301.0,4,1108,单体电压109,UINT16,1000.0,0.0,V
302.0,4,1109,单体电压110,UINT16,1000.0,0.0,V
303.0,4,1110,单体电压111,UINT16,1000.0,0.0,V
304.0,4,1111,单体电压112,UINT16,1000.0,0.0,V
305.0,4,1112,单体电压113,UINT16,1000.0,0.0,V
306.0,4,1113,单体电压114,UINT16,1000.0,0.0,V
307.0,4,1114,单体电压115,UINT16,1000.0,0.0,V
308.0,4,1115,单体电压116,UINT16,1000.0,0.0,V
309.0,4,1116,单体电压117,UINT16,1000.0,0.0,V
310.0,4,1117,单体电压118,UINT16,1000.0,0.0,V
311.0,4,1118,单体电压119,UINT16,1000.0,0.0,V
312.0,4,1119,单体电压120,UINT16,1000.0,0.0,V
313.0,4,1120,单体电压121,UINT16,1000.0,0.0,V
314.0,4,1121,单体电压122,UINT16,1000.0,0.0,V
315.0,4,1122,单体电压123,UINT16,1000.0,0.0,V
316.0,4,1123,单体电压124,UINT16,1000.0,0.0,V
317.0,4,1124,单体电压125,UINT16,1000.0,0.0,V
318.0,4,1125,单体电压126,UINT16,1000.0,0.0,V
319.0,4,1126,单体电压127,UINT16,1000.0,0.0,V
320.0,4,1127,单体电压128,UINT16,1000.0,0.0,V
321.0,4,1128,单体电压129,UINT16,1000.0,0.0,V
322.0,4,1129,单体电压130,UINT16,1000.0,0.0,V
323.0,4,1130,单体电压131,UINT16,1000.0,0.0,V
324.0,4,1131,单体电压132,UINT16,1000.0,0.0,V
325.0,4,1132,单体电压133,UINT16,1000.0,0.0,V
326.0,4,1133,单体电压134,UINT16,1000.0,0.0,V
327.0,4,1134,单体电压135,UINT16,1000.0,0.0,V
328.0,4,1135,单体电压136,UINT16,1000.0,0.0,V
329.0,4,1136,单体电压137,UINT16,1000.0,0.0,V
330.0,4,1137,单体电压138,UINT16,1000.0,0.0,V
331.0,4,1138,单体电压139,UINT16,1000.0,0.0,V
332.0,4,1139,单体电压140,UINT16,1000.0,0.0,V
333.0,4,1140,单体电压141,UINT16,1000.0,0.0,V
334.0,4,1141,单体电压142,UINT16,1000.0,0.0,V
335.0,4,1142,单体电压143,UINT16,1000.0,0.0,V
336.0,4,1143,单体电压144,UINT16,1000.0,0.0,V
337.0,4,1144,单体电压145,UINT16,1000.0,0.0,V
338.0,4,1145,单体电压146,UINT16,1000.0,0.0,V
339.0,4,1146,单体电压147,UINT16,1000.0,0.0,V
340.0,4,1147,单体电压148,UINT16,1000.0,0.0,V
341.0,4,1148,单体电压149,UINT16,1000.0,0.0,V
342.0,4,1149,单体电压150,UINT16,1000.0,0.0,V
343.0,4,1150,单体电压151,UINT16,1000.0,0.0,V
344.0,4,1151,单体电压152,UINT16,1000.0,0.0,V
345.0,4,1152,单体电压153,UINT16,1000.0,0.0,V
346.0,4,1153,单体电压154,UINT16,1000.0,0.0,V
347.0,4,1154,单体电压155,UINT16,1000.0,0.0,V
348.0,4,1155,单体电压156,UINT16,1000.0,0.0,V
349.0,4,1156,单体电压157,UINT16,1000.0,0.0,V
350.0,4,1157,单体电压158,UINT16,1000.0,0.0,V
351.0,4,1158,单体电压159,UINT16,1000.0,0.0,V
352.0,4,1159,单体电压160,UINT16,1000.0,0.0,V
353.0,4,1160,单体电压161,UINT16,1000.0,0.0,V
354.0,4,1161,单体电压162,UINT16,1000.0,0.0,V
355.0,4,1162,单体电压163,UINT16,1000.0,0.0,V
356.0,4,1163,单体电压164,UINT16,1000.0,0.0,V
357.0,4,1164,单体电压165,UINT16,1000.0,0.0,V
358.0,4,1165,单体电压166,UINT16,1000.0,0.0,V
359.0,4,1166,单体电压167,UINT16,1000.0,0.0,V
360.0,4,1167,单体电压168,UINT16,1000.0,0.0,V
361.0,4,1168,单体电压169,UINT16,1000.0,0.0,V
362.0,4,1169,单体电压170,UINT16,1000.0,0.0,V
363.0,4,1170,单体电压171,UINT16,1000.0,0.0,V
364.0,4,1171,单体电压172,UINT16,1000.0,0.0,V
365.0,4,1172,单体电压173,UINT16,1000.0,0.0,V
366.0,4,1173,单体电压174,UINT16,1000.0,0.0,V
367.0,4,1174,单体电压175,UINT16,1000.0,0.0,V
368.0,4,1175,单体电压176,UINT16,1000.0,0.0,V
369.0,4,1176,单体电压177,UINT16,1000.0,0.0,V
370.0,4,1177,单体电压178,UINT16,1000.0,0.0,V
371.0,4,1178,单体电压179,UINT16,1000.0,0.0,V
372.0,4,1179,单体电压180,UINT16,1000.0,0.0,V
373.0,4,1180,单体电压181,UINT16,1000.0,0.0,V
374.0,4,1181,单体电压182,UINT16,1000.0,0.0,V
375.0,4,1182,单体电压183,UINT16,1000.0,0.0,V
376.0,4,1183,单体电压184,UINT16,1000.0,0.0,V
377.0,4,1184,单体电压185,UINT16,1000.0,0.0,V
378.0,4,1185,单体电压186,UINT16,1000.0,0.0,V
379.0,4,1186,单体电压187,UINT16,1000.0,0.0,V
380.0,4,1187,单体电压188,UINT16,1000.0,0.0,V
381.0,4,1188,单体电压189,UINT16,1000.0,0.0,V
382.0,4,1189,单体电压190,UINT16,1000.0,0.0,V
383.0,4,1190,单体电压191,UINT16,1000.0,0.0,V
384.0,4,1191,单体电压192,UINT16,1000.0,0.0,V
385.0,4,1192,单体电压193,UINT16,1000.0,0.0,V
386.0,4,1193,单体电压194,UINT16,1000.0,0.0,V
387.0,4,1194,单体电压195,UINT16,1000.0,0.0,V
388.0,4,1195,单体电压196,UINT16,1000.0,0.0,V
389.0,4,1196,单体电压197,UINT16,1000.0,0.0,V
390.0,4,1197,单体电压198,UINT16,1000.0,0.0,V
391.0,4,1198,单体电压199,UINT16,1000.0,0.0,V
392.0,4,1199,单体电压200,UINT16,1000.0,0.0,V
393.0,4,1200,单体电压201,UINT16,1000.0,0.0,V
394.0,4,1201,单体电压202,UINT16,1000.0,0.0,V
395.0,4,1202,单体电压203,UINT16,1000.0,0.0,V
396.0,4,1203,单体电压204,UINT16,1000.0,0.0,V
397.0,4,1204,单体电压205,UINT16,1000.0,0.0,V
398.0,4,1205,单体电压206,UINT16,1000.0,0.0,V
399.0,4,1206,单体电压207,UINT16,1000.0,0.0,V
400.0,4,1207,单体电压208,UINT16,1000.0,0.0,V
401.0,4,1208,单体电压209,UINT16,1000.0,0.0,V
402.0,4,1209,单体电压210,UINT16,1000.0,0.0,V
403.0,4,1210,单体电压211,UINT16,1000.0,0.0,V
404.0,4,1211,单体电压212,UINT16,1000.0,0.0,V
405.0,4,1212,单体电压213,UINT16,1000.0,0.0,V
406.0,4,1213,单体电压214,UINT16,1000.0,0.0,V
407.0,4,1214,单体电压215,UINT16,1000.0,0.0,V
408.0,4,1215,单体电压216,UINT16,1000.0,0.0,V
409.0,4,1216,单体电压217,UINT16,1000.0,0.0,V
410.0,4,1217,单体电压218,UINT16,1000.0,0.0,V
411.0,4,1218,单体电压219,UINT16,1000.0,0.0,V
412.0,4,1219,单体电压220,UINT16,1000.0,0.0,V
413.0,4,1220,单体电压221,UINT16,1000.0,0.0,V
414.0,4,1221,单体电压222,UINT16,1000.0,0.0,V
415.0,4,1222,单体电压223,UINT16,1000.0,0.0,V
416.0,4,1223,单体电压224,UINT16,1000.0,0.0,V
417.0,4,1224,单体电压225,UINT16,1000.0,0.0,V
418.0,4,1225,单体电压226,UINT16,1000.0,0.0,V
419.0,4,1226,单体电压227,UINT16,1000.0,0.0,V
420.0,4,1227,单体电压228,UINT16,1000.0,0.0,V
421.0,4,1228,单体电压229,UINT16,1000.0,0.0,V
422.0,4,1229,单体电压230,UINT16,1000.0,0.0,V
423.0,4,1230,单体电压231,UINT16,1000.0,0.0,V
424.0,4,1231,单体电压232,UINT16,1000.0,0.0,V
425.0,4,1232,单体电压233,UINT16,1000.0,0.0,V
426.0,4,1233,单体电压234,UINT16,1000.0,0.0,V
427.0,4,1234,单体电压235,UINT16,1000.0,0.0,V
428.0,4,1235,单体电压236,UINT16,1000.0,0.0,V
429.0,4,1236,单体电压237,UINT16,1000.0,0.0,V
430.0,4,1237,单体电压238,UINT16,1000.0,0.0,V
431.0,4,1238,单体电压239,UINT16,1000.0,0.0,V
432.0,4,1239,单体电压240,UINT16,1000.0,0.0,V
433.0,4,1240,单体电压241,UINT16,1000.0,0.0,V
434.0,4,1241,单体电压242,UINT16,1000.0,0.0,V
435.0,4,1242,单体电压243,UINT16,1000.0,0.0,V
436.0,4,1243,单体电压244,UINT16,1000.0,0.0,V
437.0,4,1244,单体电压245,UINT16,1000.0,0.0,V
438.0,4,1245,单体电压246,UINT16,1000.0,0.0,V
